generated_at,model_id,artifact_id,artifact_version,source_operation_lag_artifact_id,source_operation_lag_artifact_version,source_operation_lag_detail_sha256,source_operation_lag_semantic_sha256,source_rearmed_detail_sha256,source_rearmed_semantic_sha256,source_variant_id,grid_id,analysis_basis,row_type,anchor_chronology_id,comparison_sequence_semantics,position_transition_id,shape_transition_id,position_shape_transition_id,revenue_available_position_bucket,revenue_available_shape_bucket,revenue_available_cell_id,pre_breakout_week_close_position_bucket,pre_breakout_week_close_shape_bucket,pre_breakout_week_close_cell_id,formal_confirmation_close_position_bucket,formal_confirmation_close_shape_bucket,formal_confirmation_close_cell_id,full_three_anchor_observed_count,full_three_anchor_observed_rate_pct,operation_count,unique_stock_count,unique_episode_count,win_count,neutral_count,failure_count,win_rate_pct,neutral_rate_pct,failure_rate_pct,avg_return_pct,median_return_pct,p10_return_pct,p90_return_pct,min_return_pct,max_return_pct,return_ge20_count,return_ge20_rate_pct,return_le_minus20_count,return_le_minus20_rate_pct,top1_abs_return_share_pct,top5_abs_return_share_pct,avg_latest_source_to_trigger_trading_days,median_latest_source_to_trigger_trading_days,avg_first_source_to_trigger_trading_days,median_first_source_to_trigger_trading_days,avg_source_to_preweek_trading_days,median_source_to_preweek_trading_days,source_before_or_on_preweek_count,source_anomaly_candidate_count,operation_return_review_candidate_count,unresolved_price_path_candidate_count,combined_exclusion_candidate_count,same_stock_overlap_pair_count,position_policy,shape_policy,price_basis,price_history_cutoff_date,condition_role,sample_policy,anomaly_policy,financial_statement_scope,approved_for_daily,presentation_allowed,formal_model_use_allowed,production_change,promotion_readiness
2026-07-31 19:24:24 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_position_shape_transition_matrix,position_shape_transition_matrix_v1_20260717,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v1_20260714,c6948dae8b18542585a2df44ddfc83e8ceca5f34938be0a4a4df330908e306c0,04e627169d6a2198d2f523bc52067e93a36d7d73f81155214cd38e2ea5e35600,2e7c801c62a3b517bcaeb3fe9b8b3430ed83bc07c70a550bfdcb2829503d02d5,e7b20554d93dbe71abc3dd683691bc710e1f941b73a83ae12fd48057423eb643,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,excluding_unresolved_anomaly_candidates_sensitivity,nonchronological_anchor_state_sequence,latest_source_arrived_after_preweek_before_or_on_trigger,labeled_anchor_comparison_not_chronological_latest_source_after_preweek,mid_pos_40_75>mid_pos_40_75>high_pos_gt75,consolidation>consolidation>consolidation,mid_pos_40_75__consolidation>mid_pos_40_75__consolidation>high_pos_gt75__consolidation,mid_pos_40_75,consolidation,mid_pos_40_75__consolidation,mid_pos_40_75,consolidation,mid_pos_40_75__consolidation,high_pos_gt75,consolidation,high_pos_gt75__consolidation,2,100.0,2,2,2,1,0,1,50.0,0.0,50.0,5.3192,5.3192,-0.1765,10.8148,-1.5504,12.1887,0,0.0,0,0.0,88.7154,100.0,2.5,2.5,157.5,157.5,-2.5,-2.5,0,0,0,0,0,0,"anchor adjusted close positioned within the adjusted analysis-high/analysis-low range of exactly 120 prior trading sessions, excluding the anchor",revenue-model-owned descriptive shape: adjusted close return from t-20 to anchor; adjusted-close range across the 23 sessions ending at anchor; EMA23 through anchor with five-session slope,adjusted_analysis_ohlc_only,20260713,research_stratification_not_model_gate,sample_count_disclosed_not_used_as_automatic_rejection,"primary retains source, unresolved price-path, and operation-return review candidates; sensitivity excludes their union without assigning a final anomaly disposition",monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,False,False,research_only_not_promotion_evidence
2026-07-31 19:24:24 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_position_shape_transition_matrix,position_shape_transition_matrix_v1_20260717,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v1_20260714,c6948dae8b18542585a2df44ddfc83e8ceca5f34938be0a4a4df330908e306c0,04e627169d6a2198d2f523bc52067e93a36d7d73f81155214cd38e2ea5e35600,2e7c801c62a3b517bcaeb3fe9b8b3430ed83bc07c70a550bfdcb2829503d02d5,e7b20554d93dbe71abc3dd683691bc710e1f941b73a83ae12fd48057423eb643,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,excluding_unresolved_anomaly_candidates_sensitivity,nonchronological_anchor_state_sequence,latest_source_arrived_after_preweek_before_or_on_trigger,labeled_anchor_comparison_not_chronological_latest_source_after_preweek,mid_pos_40_75>mid_pos_40_75>high_pos_gt75,consolidation>consolidation>rising,mid_pos_40_75__consolidation>mid_pos_40_75__consolidation>high_pos_gt75__rising,mid_pos_40_75,consolidation,mid_pos_40_75__consolidation,mid_pos_40_75,consolidation,mid_pos_40_75__consolidation,high_pos_gt75,rising,high_pos_gt75__rising,2,100.0,2,2,2,0,0,2,0.0,0.0,100.0,-7.5494,-7.5494,-8.3334,-6.7653,-8.5294,-6.5693,0,0.0,0,0.0,56.491,100.0,4.0,4.0,14.0,14.0,-1.0,-1.0,0,0,0,0,0,0,"anchor adjusted close positioned within the adjusted analysis-high/analysis-low range of exactly 120 prior trading sessions, excluding the anchor",revenue-model-owned descriptive shape: adjusted close return from t-20 to anchor; adjusted-close range across the 23 sessions ending at anchor; EMA23 through anchor with five-session slope,adjusted_analysis_ohlc_only,20260713,research_stratification_not_model_gate,sample_count_disclosed_not_used_as_automatic_rejection,"primary retains source, unresolved price-path, and operation-return review candidates; sensitivity excludes their union without assigning a final anomaly disposition",monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,False,False,research_only_not_promotion_evidence
2026-07-31 19:24:24 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_position_shape_transition_matrix,position_shape_transition_matrix_v1_20260717,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v1_20260714,c6948dae8b18542585a2df44ddfc83e8ceca5f34938be0a4a4df330908e306c0,04e627169d6a2198d2f523bc52067e93a36d7d73f81155214cd38e2ea5e35600,2e7c801c62a3b517bcaeb3fe9b8b3430ed83bc07c70a550bfdcb2829503d02d5,e7b20554d93dbe71abc3dd683691bc710e1f941b73a83ae12fd48057423eb643,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,excluding_unresolved_anomaly_candidates_sensitivity,nonchronological_anchor_state_sequence,latest_source_arrived_after_preweek_before_or_on_trigger,labeled_anchor_comparison_not_chronological_latest_source_after_preweek,mid_pos_40_75>mid_pos_40_75>high_pos_gt75,falling>falling>rising,mid_pos_40_75__falling>mid_pos_40_75__falling>high_pos_gt75__rising,mid_pos_40_75,falling,mid_pos_40_75__falling,mid_pos_40_75,falling,mid_pos_40_75__falling,high_pos_gt75,rising,high_pos_gt75__rising,2,100.0,2,2,2,2,0,0,100.0,0.0,0.0,30.3073,30.3073,13.2873,47.3273,9.0323,51.5823,1,50.0,0,0.0,85.0988,100.0,4.0,4.0,51.5,51.5,-1.0,-1.0,0,0,0,0,0,0,"anchor adjusted close positioned within the adjusted analysis-high/analysis-low range of exactly 120 prior trading sessions, excluding the anchor",revenue-model-owned descriptive shape: adjusted close return from t-20 to anchor; adjusted-close range across the 23 sessions ending at anchor; EMA23 through anchor with five-session slope,adjusted_analysis_ohlc_only,20260713,research_stratification_not_model_gate,sample_count_disclosed_not_used_as_automatic_rejection,"primary retains source, unresolved price-path, and operation-return review candidates; sensitivity excludes their union without assigning a final anomaly disposition",monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,False,False,research_only_not_promotion_evidence
2026-07-31 19:24:24 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_position_shape_transition_matrix,position_shape_transition_matrix_v1_20260717,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v1_20260714,c6948dae8b18542585a2df44ddfc83e8ceca5f34938be0a4a4df330908e306c0,04e627169d6a2198d2f523bc52067e93a36d7d73f81155214cd38e2ea5e35600,2e7c801c62a3b517bcaeb3fe9b8b3430ed83bc07c70a550bfdcb2829503d02d5,e7b20554d93dbe71abc3dd683691bc710e1f941b73a83ae12fd48057423eb643,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,excluding_unresolved_anomaly_candidates_sensitivity,nonchronological_anchor_state_sequence,latest_source_arrived_after_preweek_before_or_on_trigger,labeled_anchor_comparison_not_chronological_latest_source_after_preweek,high_pos_gt75>high_pos_gt75>high_pos_gt75,consolidation>consolidation>consolidation,high_pos_gt75__consolidation>high_pos_gt75__consolidation>high_pos_gt75__consolidation,high_pos_gt75,consolidation,high_pos_gt75__consolidation,high_pos_gt75,consolidation,high_pos_gt75__consolidation,high_pos_gt75,consolidation,high_pos_gt75__consolidation,1,100.0,1,1,1,0,0,1,0.0,0.0,100.0,-2.459,-2.459,-2.459,-2.459,-2.459,-2.459,0,0.0,0,0.0,100.0,100.0,1.0,1.0,122.0,122.0,-4.0,-4.0,0,0,0,0,0,0,"anchor adjusted close positioned within the adjusted analysis-high/analysis-low range of exactly 120 prior trading sessions, excluding the anchor",revenue-model-owned descriptive shape: adjusted close return from t-20 to anchor; adjusted-close range across the 23 sessions ending at anchor; EMA23 through anchor with five-session slope,adjusted_analysis_ohlc_only,20260713,research_stratification_not_model_gate,sample_count_disclosed_not_used_as_automatic_rejection,"primary retains source, unresolved price-path, and operation-return review candidates; sensitivity excludes their union without assigning a final anomaly disposition",monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,False,False,research_only_not_promotion_evidence
2026-07-31 19:24:24 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_position_shape_transition_matrix,position_shape_transition_matrix_v1_20260717,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v1_20260714,c6948dae8b18542585a2df44ddfc83e8ceca5f34938be0a4a4df330908e306c0,04e627169d6a2198d2f523bc52067e93a36d7d73f81155214cd38e2ea5e35600,2e7c801c62a3b517bcaeb3fe9b8b3430ed83bc07c70a550bfdcb2829503d02d5,e7b20554d93dbe71abc3dd683691bc710e1f941b73a83ae12fd48057423eb643,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,excluding_unresolved_anomaly_candidates_sensitivity,nonchronological_anchor_state_sequence,latest_source_arrived_after_preweek_before_or_on_trigger,labeled_anchor_comparison_not_chronological_latest_source_after_preweek,high_pos_gt75>mid_pos_40_75>high_pos_gt75,consolidation>consolidation>consolidation,high_pos_gt75__consolidation>mid_pos_40_75__consolidation>high_pos_gt75__consolidation,high_pos_gt75,consolidation,high_pos_gt75__consolidation,mid_pos_40_75,consolidation,mid_pos_40_75__consolidation,high_pos_gt75,consolidation,high_pos_gt75__consolidation,1,100.0,1,1,1,0,1,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,0.0,0.0,39.0,39.0,-5.0,-5.0,0,0,0,0,0,0,"anchor adjusted close positioned within the adjusted analysis-high/analysis-low range of exactly 120 prior trading sessions, excluding the anchor",revenue-model-owned descriptive shape: adjusted close return from t-20 to anchor; adjusted-close range across the 23 sessions ending at anchor; EMA23 through anchor with five-session slope,adjusted_analysis_ohlc_only,20260713,research_stratification_not_model_gate,sample_count_disclosed_not_used_as_automatic_rejection,"primary retains source, unresolved price-path, and operation-return review candidates; sensitivity excludes their union without assigning a final anomaly disposition",monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,False,False,research_only_not_promotion_evidence
2026-07-31 19:24:24 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_position_shape_transition_matrix,position_shape_transition_matrix_v1_20260717,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v1_20260714,c6948dae8b18542585a2df44ddfc83e8ceca5f34938be0a4a4df330908e306c0,04e627169d6a2198d2f523bc52067e93a36d7d73f81155214cd38e2ea5e35600,2e7c801c62a3b517bcaeb3fe9b8b3430ed83bc07c70a550bfdcb2829503d02d5,e7b20554d93dbe71abc3dd683691bc710e1f941b73a83ae12fd48057423eb643,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,excluding_unresolved_anomaly_candidates_sensitivity,nonchronological_anchor_state_sequence,latest_source_arrived_after_preweek_before_or_on_trigger,labeled_anchor_comparison_not_chronological_latest_source_after_preweek,high_pos_gt75>mid_pos_40_75>high_pos_gt75,consolidation>mixed_or_turn>rising,high_pos_gt75__consolidation>mid_pos_40_75__mixed_or_turn>high_pos_gt75__rising,high_pos_gt75,consolidation,high_pos_gt75__consolidation,mid_pos_40_75,mixed_or_turn,mid_pos_40_75__mixed_or_turn,high_pos_gt75,rising,high_pos_gt75__rising,1,100.0,1,1,1,0,0,1,0.0,0.0,100.0,-2.2911,-2.2911,-2.2911,-2.2911,-2.2911,-2.2911,0,0.0,0,0.0,100.0,100.0,2.0,2.0,63.0,63.0,-3.0,-3.0,0,0,0,0,0,0,"anchor adjusted close positioned within the adjusted analysis-high/analysis-low range of exactly 120 prior trading sessions, excluding the anchor",revenue-model-owned descriptive shape: adjusted close return from t-20 to anchor; adjusted-close range across the 23 sessions ending at anchor; EMA23 through anchor with five-session slope,adjusted_analysis_ohlc_only,20260713,research_stratification_not_model_gate,sample_count_disclosed_not_used_as_automatic_rejection,"primary retains source, unresolved price-path, and operation-return review candidates; sensitivity excludes their union without assigning a final anomaly disposition",monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,False,False,research_only_not_promotion_evidence
2026-07-31 19:24:24 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_position_shape_transition_matrix,position_shape_transition_matrix_v1_20260717,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v1_20260714,c6948dae8b18542585a2df44ddfc83e8ceca5f34938be0a4a4df330908e306c0,04e627169d6a2198d2f523bc52067e93a36d7d73f81155214cd38e2ea5e35600,2e7c801c62a3b517bcaeb3fe9b8b3430ed83bc07c70a550bfdcb2829503d02d5,e7b20554d93dbe71abc3dd683691bc710e1f941b73a83ae12fd48057423eb643,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,excluding_unresolved_anomaly_candidates_sensitivity,nonchronological_anchor_state_sequence,latest_source_arrived_after_preweek_before_or_on_trigger,labeled_anchor_comparison_not_chronological_latest_source_after_preweek,high_pos_gt75>high_pos_gt75>high_pos_gt75,mixed_or_turn>rising>rising,high_pos_gt75__mixed_or_turn>high_pos_gt75__rising>high_pos_gt75__rising,high_pos_gt75,mixed_or_turn,high_pos_gt75__mixed_or_turn,high_pos_gt75,rising,high_pos_gt75__rising,high_pos_gt75,rising,high_pos_gt75__rising,1,100.0,1,1,1,1,0,0,100.0,0.0,0.0,14.8241,14.8241,14.8241,14.8241,14.8241,14.8241,0,0.0,0,0.0,100.0,100.0,4.0,4.0,4.0,4.0,-1.0,-1.0,0,0,0,0,0,0,"anchor adjusted close positioned within the adjusted analysis-high/analysis-low range of exactly 120 prior trading sessions, excluding the anchor",revenue-model-owned descriptive shape: adjusted close return from t-20 to anchor; adjusted-close range across the 23 sessions ending at anchor; EMA23 through anchor with five-session slope,adjusted_analysis_ohlc_only,20260713,research_stratification_not_model_gate,sample_count_disclosed_not_used_as_automatic_rejection,"primary retains source, unresolved price-path, and operation-return review candidates; sensitivity excludes their union without assigning a final anomaly disposition",monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,False,False,research_only_not_promotion_evidence
2026-07-31 19:24:24 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_position_shape_transition_matrix,position_shape_transition_matrix_v1_20260717,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v1_20260714,c6948dae8b18542585a2df44ddfc83e8ceca5f34938be0a4a4df330908e306c0,04e627169d6a2198d2f523bc52067e93a36d7d73f81155214cd38e2ea5e35600,2e7c801c62a3b517bcaeb3fe9b8b3430ed83bc07c70a550bfdcb2829503d02d5,e7b20554d93dbe71abc3dd683691bc710e1f941b73a83ae12fd48057423eb643,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,excluding_unresolved_anomaly_candidates_sensitivity,nonchronological_anchor_state_sequence,latest_source_arrived_after_preweek_before_or_on_trigger,labeled_anchor_comparison_not_chronological_latest_source_after_preweek,high_pos_gt75>mid_pos_40_75>high_pos_gt75,mixed_or_turn>mixed_or_turn>rising,high_pos_gt75__mixed_or_turn>mid_pos_40_75__mixed_or_turn>high_pos_gt75__rising,high_pos_gt75,mixed_or_turn,high_pos_gt75__mixed_or_turn,mid_pos_40_75,mixed_or_turn,mid_pos_40_75__mixed_or_turn,high_pos_gt75,rising,high_pos_gt75__rising,1,100.0,1,1,1,0,0,1,0.0,0.0,100.0,-6.267,-6.267,-6.267,-6.267,-6.267,-6.267,0,0.0,0,0.0,100.0,100.0,2.0,2.0,101.0,101.0,-3.0,-3.0,0,0,0,0,0,0,"anchor adjusted close positioned within the adjusted analysis-high/analysis-low range of exactly 120 prior trading sessions, excluding the anchor",revenue-model-owned descriptive shape: adjusted close return from t-20 to anchor; adjusted-close range across the 23 sessions ending at anchor; EMA23 through anchor with five-session slope,adjusted_analysis_ohlc_only,20260713,research_stratification_not_model_gate,sample_count_disclosed_not_used_as_automatic_rejection,"primary retains source, unresolved price-path, and operation-return review candidates; sensitivity excludes their union without assigning a final anomaly disposition",monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,False,False,research_only_not_promotion_evidence
2026-07-31 19:24:24 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_position_shape_transition_matrix,position_shape_transition_matrix_v1_20260717,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v1_20260714,c6948dae8b18542585a2df44ddfc83e8ceca5f34938be0a4a4df330908e306c0,04e627169d6a2198d2f523bc52067e93a36d7d73f81155214cd38e2ea5e35600,2e7c801c62a3b517bcaeb3fe9b8b3430ed83bc07c70a550bfdcb2829503d02d5,e7b20554d93dbe71abc3dd683691bc710e1f941b73a83ae12fd48057423eb643,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,excluding_unresolved_anomaly_candidates_sensitivity,nonchronological_anchor_state_sequence,latest_source_arrived_after_preweek_before_or_on_trigger,labeled_anchor_comparison_not_chronological_latest_source_after_preweek,high_pos_gt75>high_pos_gt75>high_pos_gt75,rising>consolidation>rising,high_pos_gt75__rising>high_pos_gt75__consolidation>high_pos_gt75__rising,high_pos_gt75,rising,high_pos_gt75__rising,high_pos_gt75,consolidation,high_pos_gt75__consolidation,high_pos_gt75,rising,high_pos_gt75__rising,1,100.0,1,1,1,0,0,1,0.0,0.0,100.0,-6.5789,-6.5789,-6.5789,-6.5789,-6.5789,-6.5789,0,0.0,0,0.0,100.0,100.0,3.0,3.0,155.0,155.0,-2.0,-2.0,0,0,0,0,0,0,"anchor adjusted close positioned within the adjusted analysis-high/analysis-low range of exactly 120 prior trading sessions, excluding the anchor",revenue-model-owned descriptive shape: adjusted close return from t-20 to anchor; adjusted-close range across the 23 sessions ending at anchor; EMA23 through anchor with five-session slope,adjusted_analysis_ohlc_only,20260713,research_stratification_not_model_gate,sample_count_disclosed_not_used_as_automatic_rejection,"primary retains source, unresolved price-path, and operation-return review candidates; sensitivity excludes their union without assigning a final anomaly disposition",monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,False,False,research_only_not_promotion_evidence
2026-07-31 19:24:24 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_position_shape_transition_matrix,position_shape_transition_matrix_v1_20260717,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v1_20260714,c6948dae8b18542585a2df44ddfc83e8ceca5f34938be0a4a4df330908e306c0,04e627169d6a2198d2f523bc52067e93a36d7d73f81155214cd38e2ea5e35600,2e7c801c62a3b517bcaeb3fe9b8b3430ed83bc07c70a550bfdcb2829503d02d5,e7b20554d93dbe71abc3dd683691bc710e1f941b73a83ae12fd48057423eb643,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,excluding_unresolved_anomaly_candidates_sensitivity,nonchronological_anchor_state_sequence,latest_source_arrived_after_preweek_before_or_on_trigger,labeled_anchor_comparison_not_chronological_latest_source_after_preweek,high_pos_gt75>mid_pos_40_75>high_pos_gt75,rising>consolidation>rising,high_pos_gt75__rising>mid_pos_40_75__consolidation>high_pos_gt75__rising,high_pos_gt75,rising,high_pos_gt75__rising,mid_pos_40_75,consolidation,mid_pos_40_75__consolidation,high_pos_gt75,rising,high_pos_gt75__rising,1,100.0,1,1,1,0,0,1,0.0,0.0,100.0,-1.6484,-1.6484,-1.6484,-1.6484,-1.6484,-1.6484,0,0.0,0,0.0,100.0,100.0,1.0,1.0,135.0,135.0,-4.0,-4.0,0,0,0,0,0,0,"anchor adjusted close positioned within the adjusted analysis-high/analysis-low range of exactly 120 prior trading sessions, excluding the anchor",revenue-model-owned descriptive shape: adjusted close return from t-20 to anchor; adjusted-close range across the 23 sessions ending at anchor; EMA23 through anchor with five-session slope,adjusted_analysis_ohlc_only,20260713,research_stratification_not_model_gate,sample_count_disclosed_not_used_as_automatic_rejection,"primary retains source, unresolved price-path, and operation-return review candidates; sensitivity excludes their union without assigning a final anomaly disposition",monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,False,False,research_only_not_promotion_evidence
2026-07-31 19:24:24 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_position_shape_transition_matrix,position_shape_transition_matrix_v1_20260717,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v1_20260714,c6948dae8b18542585a2df44ddfc83e8ceca5f34938be0a4a4df330908e306c0,04e627169d6a2198d2f523bc52067e93a36d7d73f81155214cd38e2ea5e35600,2e7c801c62a3b517bcaeb3fe9b8b3430ed83bc07c70a550bfdcb2829503d02d5,e7b20554d93dbe71abc3dd683691bc710e1f941b73a83ae12fd48057423eb643,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,excluding_unresolved_anomaly_candidates_sensitivity,nonchronological_anchor_state_sequence,latest_source_arrived_after_preweek_before_or_on_trigger,labeled_anchor_comparison_not_chronological_latest_source_after_preweek,high_pos_gt75>mid_pos_40_75>high_pos_gt75,rising>mixed_or_turn>rising,high_pos_gt75__rising>mid_pos_40_75__mixed_or_turn>high_pos_gt75__rising,high_pos_gt75,rising,high_pos_gt75__rising,mid_pos_40_75,mixed_or_turn,mid_pos_40_75__mixed_or_turn,high_pos_gt75,rising,high_pos_gt75__rising,1,100.0,1,1,1,0,0,1,0.0,0.0,100.0,-7.1048,-7.1048,-7.1048,-7.1048,-7.1048,-7.1048,0,0.0,0,0.0,100.0,100.0,3.0,3.0,59.0,59.0,-2.0,-2.0,0,0,0,0,0,0,"anchor adjusted close positioned within the adjusted analysis-high/analysis-low range of exactly 120 prior trading sessions, excluding the anchor",revenue-model-owned descriptive shape: adjusted close return from t-20 to anchor; adjusted-close range across the 23 sessions ending at anchor; EMA23 through anchor with five-session slope,adjusted_analysis_ohlc_only,20260713,research_stratification_not_model_gate,sample_count_disclosed_not_used_as_automatic_rejection,"primary retains source, unresolved price-path, and operation-return review candidates; sensitivity excludes their union without assigning a final anomaly disposition",monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,False,False,research_only_not_promotion_evidence
2026-07-31 19:24:24 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_position_shape_transition_matrix,position_shape_transition_matrix_v1_20260717,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v1_20260714,c6948dae8b18542585a2df44ddfc83e8ceca5f34938be0a4a4df330908e306c0,04e627169d6a2198d2f523bc52067e93a36d7d73f81155214cd38e2ea5e35600,2e7c801c62a3b517bcaeb3fe9b8b3430ed83bc07c70a550bfdcb2829503d02d5,e7b20554d93dbe71abc3dd683691bc710e1f941b73a83ae12fd48057423eb643,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,excluding_unresolved_anomaly_candidates_sensitivity,nonchronological_anchor_state_sequence,latest_source_arrived_after_preweek_before_or_on_trigger,labeled_anchor_comparison_not_chronological_latest_source_after_preweek,low_pos_le40>low_pos_le40>high_pos_gt75,consolidation>consolidation>rising,low_pos_le40__consolidation>low_pos_le40__consolidation>high_pos_gt75__rising,low_pos_le40,consolidation,low_pos_le40__consolidation,low_pos_le40,consolidation,low_pos_le40__consolidation,high_pos_gt75,rising,high_pos_gt75__rising,1,100.0,1,1,1,1,0,0,100.0,0.0,0.0,34.3115,34.3115,34.3115,34.3115,34.3115,34.3115,1,100.0,0,0.0,100.0,100.0,2.0,2.0,17.0,17.0,-3.0,-3.0,0,0,0,0,0,0,"anchor adjusted close positioned within the adjusted analysis-high/analysis-low range of exactly 120 prior trading sessions, excluding the anchor",revenue-model-owned descriptive shape: adjusted close return from t-20 to anchor; adjusted-close range across the 23 sessions ending at anchor; EMA23 through anchor with five-session slope,adjusted_analysis_ohlc_only,20260713,research_stratification_not_model_gate,sample_count_disclosed_not_used_as_automatic_rejection,"primary retains source, unresolved price-path, and operation-return review candidates; sensitivity excludes their union without assigning a final anomaly disposition",monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,False,False,research_only_not_promotion_evidence
